Subject,Dataset,Age,Age_break_new,Age_break,Gender,StandardProblem,CBType,Accuracy,Response,ProblemType
323,Llama2,21,Age_20_21,Age_20_22,Male,PE,1a,1,5,Standard
323,Llama2,21,Age_20_21,Age_20_22,Male,PE,1a,0,35,Standard
323,Llama2,21,Age_20_21,Age_20_22,Male,PE,1a,0,0.5,Standard
324,Llama2,23,Age_22_24,Age_23_24,Male,BM,2a,0,50,Standard
324,Llama2,23,Age_22_24,Age_23_24,Male,BM,2a,0,1.5,Standard
324,Llama2,23,Age_22_24,Age_23_24,Male,BM,2a,0,1,Standard
324,Llama2,23,Age_22_24,Age_23_24,Male,BM,2a,0,1.5,Standard
325,Llama2,39,Age_34_41,Age_36_40,Female,PE,2b,0,0.45,Standard
325,Llama2,39,Age_34_41,Age_36_40,Female,PE,2b,0,0.5,Standard
325,Llama2,39,Age_34_41,Age_36_40,Female,PE,2b,0,0.1,Standard
325,Llama2,39,Age_34_41,Age_36_40,Female,PE,2b,0,0.2,Standard
326,Llama2,24,Age_22_24,Age_23_24,Male,PE,1a,0,90,Standard
326,Llama2,24,Age_22_24,Age_23_24,Male,PE,1a,1,5,Standard
326,Llama2,24,Age_22_24,Age_23_24,Male,PE,1a,1,5,Standard
326,Llama2,24,Age_22_24,Age_23_24,Male,PE,1a,0,0.5,Standard
327,Llama2,46,Age_42_65,Age_41_65,Female,PE,2b,0,10,Standard
327,Llama2,46,Age_42_65,Age_41_65,Female,PE,2b,0,0.1,Standard
327,Llama2,46,Age_42_65,Age_41_65,Female,PE,2b,0,10,Standard
327,Llama2,46,Age_42_65,Age_41_65,Female,PE,2b,0,50,Standard
328,Llama2,24,Age_22_24,Age_23_24,Male,PE,1a,0,0.5,Standard
328,Llama2,24,Age_22_24,Age_23_24,Male,PE,1a,0,0.5,Standard
328,Llama2,24,Age_22_24,Age_23_24,Male,PE,1a,0,0.5,Standard
328,Llama2,24,Age_22_24,Age_23_24,Male,PE,1a,0,6,Standard
329,Llama2,21,Age_20_21,Age_20_22,Female,PE,1a,0,35,Standard
329,Llama2,21,Age_20_21,Age_20_22,Female,PE,1a,1,5,Standard
329,Llama2,21,Age_20_21,Age_20_22,Female,PE,1a,0,0.1,Standard
329,Llama2,21,Age_20_21,Age_20_22,Female,PE,1a,0,9,Standard
330,Llama2,21,Age_20_21,Age_20_22,Male,PE,2b,0,50,Standard
330,Llama2,21,Age_20_21,Age_20_22,Male,PE,2b,0,0.1,Standard
330,Llama2,21,Age_20_21,Age_20_22,Male,PE,2b,0,10,Standard
330,Llama2,21,Age_20_21,Age_20_22,Male,PE,2b,0,40,Standard
331,Llama2,32,Age_29_33,Age_30_35,Male,BM,1b,0,50,Standard
331,Llama2,32,Age_29_33,Age_30_35,Male,BM,1b,0,0.6,Standard
331,Llama2,32,Age_29_33,Age_30_35,Male,BM,1b,0,0.5,Standard
331,Llama2,32,Age_29_33,Age_30_35,Male,BM,1b,0,1.4,Standard
332,Llama2,18,Age_18,Age_18,Male,BM,1b,1,45,Standard
332,Llama2,18,Age_18,Age_18,Male,BM,1b,0,1,Standard
332,Llama2,18,Age_18,Age_18,Male,BM,1b,0,1.4,Standard
332,Llama2,18,Age_18,Age_18,Male,BM,1b,0,1.4,Standard
333,Llama2,33,Age_29_33,Age_30_35,Male,PE,1a,0,0.1,Standard
333,Llama2,33,Age_29_33,Age_30_35,Male,PE,1a,1,5,Standard
333,Llama2,33,Age_29_33,Age_30_35,Male,PE,1a,0,0.5,Standard
333,Llama2,33,Age_29_33,Age_30_35,Male,PE,1a,1,5,Standard
334,Llama2,24,Age_22_24,Age_23_24,Male,BM,1b,0,0.9,Standard
334,Llama2,24,Age_22_24,Age_23_24,Male,BM,1b,0,60,Standard
334,Llama2,24,Age_22_24,Age_23_24,Male,BM,1b,0,50,Standard
334,Llama2,24,Age_22_24,Age_23_24,Male,BM,1b,1,45,Standard
335,Llama2,29,Age_29_33,Age_25_29,Female,BM,2a,0,1.5,Standard
335,Llama2,29,Age_29_33,Age_25_29,Female,BM,2a,0,10,Standard
335,Llama2,29,Age_29_33,Age_25_29,Female,BM,2a,0,0.5,Standard
335,Llama2,29,Age_29_33,Age_25_29,Female,BM,2a,0,1,Standard
336,Llama2,24,Age_22_24,Age_23_24,Male,BM,2a,0,30,Standard
336,Llama2,24,Age_22_24,Age_23_24,Male,BM,2a,0,0.5,Standard
336,Llama2,24,Age_22_24,Age_23_24,Male,BM,2a,0,1.5,Standard
336,Llama2,24,Age_22_24,Age_23_24,Male,BM,2a,0,70,Standard
337,Llama2,29,Age_29_33,Age_25_29,Male,BM,1b,0,0.4,Standard
337,Llama2,29,Age_29_33,Age_25_29,Male,BM,1b,1,45,Standard
337,Llama2,29,Age_29_33,Age_25_29,Male,BM,1b,0,1.5,Standard
337,Llama2,29,Age_29_33,Age_25_29,Male,BM,1b,1,0.45,Standard
338,Llama2,25,Age_25_28,Age_25_29,Male,BM,1b,0,0.9,Standard
338,Llama2,25,Age_25_28,Age_25_29,Male,BM,1b,1,0.45,Standard
338,Llama2,25,Age_25_28,Age_25_29,Male,BM,1b,0,70,Standard
338,Llama2,25,Age_25_28,Age_25_29,Male,BM,1b,0,30,Standard
339,Llama2,22,Age_22_24,Age_20_22,Female,BM,1b,1,0.45,Standard
339,Llama2,22,Age_22_24,Age_20_22,Female,BM,1b,1,0.45,Standard
339,Llama2,22,Age_22_24,Age_20_22,Female,BM,1b,1,0.45,Standard
339,Llama2,22,Age_22_24,Age_20_22,Female,BM,1b,0,60,Standard
340,Llama2,40,Age_34_41,Age_36_40,Female,BM,2a,0,-999,Standard
340,Llama2,40,Age_34_41,Age_36_40,Female,BM,2a,0,1.5,Standard
340,Llama2,40,Age_34_41,Age_36_40,Female,BM,2a,0,0.5,Standard
340,Llama2,40,Age_34_41,Age_36_40,Female,BM,2a,0,1,Standard
341,Llama2,30,Age_29_33,Age_30_35,Female,BM,2a,0,1,Standard
341,Llama2,30,Age_29_33,Age_30_35,Female,BM,2a,0,-999,Standard
341,Llama2,30,Age_29_33,Age_30_35,Female,BM,2a,0,50,Standard
341,Llama2,30,Age_29_33,Age_30_35,Female,BM,2a,0,1,Standard
342,Llama2,20,Age_20_21,Age_20_22,Male,BM,2a,0,1.3,Standard
342,Llama2,20,Age_20_21,Age_20_22,Male,BM,2a,0,3.45,Standard
342,Llama2,20,Age_20_21,Age_20_22,Male,BM,2a,0,1.5,Standard
342,Llama2,20,Age_20_21,Age_20_22,Male,BM,2a,0,50,Standard
343,Llama2,33,Age_29_33,Age_30_35,Female,BM,1b,0,70,Standard
343,Llama2,33,Age_29_33,Age_30_35,Female,BM,1b,1,0.45,Standard
343,Llama2,33,Age_29_33,Age_30_35,Female,BM,1b,0,50,Standard
343,Llama2,33,Age_29_33,Age_30_35,Female,BM,1b,1,0.45,Standard
344,Llama2,29,Age_29_33,Age_25_29,Female,PE,2b,0,10,Standard
344,Llama2,29,Age_29_33,Age_25_29,Female,PE,2b,0,0.5,Standard
344,Llama2,29,Age_29_33,Age_25_29,Female,PE,2b,0,0.3,Standard
344,Llama2,29,Age_29_33,Age_25_29,Female,PE,2b,0,30,Standard
345,Llama2,21,Age_20_21,Age_20_22,Male,BM,2a,0,0.5,Standard
345,Llama2,21,Age_20_21,Age_20_22,Male,BM,2a,1,0.45,Standard
345,Llama2,21,Age_20_21,Age_20_22,Male,BM,2a,0,0.5,Standard
345,Llama2,21,Age_20_21,Age_20_22,Male,BM,2a,0,1.5,Standard
346,Llama2,22,Age_22_24,Age_20_22,Male,PE,2b,0,0.4,Standard
346,Llama2,22,Age_22_24,Age_20_22,Male,PE,2b,0,0.4,Standard
346,Llama2,22,Age_22_24,Age_20_22,Male,PE,2b,0,0.1,Standard
346,Llama2,22,Age_22_24,Age_20_22,Male,PE,2b,0,50,Standard
347,Llama2,22,Age_22_24,Age_20_22,Male,PE,2b,0,0.5,Standard
347,Llama2,22,Age_22_24,Age_20_22,Male,PE,2b,0,10,Standard
347,Llama2,22,Age_22_24,Age_20_22,Male,PE,2b,0,0.1,Standard
347,Llama2,22,Age_22_24,Age_20_22,Male,PE,2b,0,0.1,Standard
348,Llama2,49,Age_42_65,Age_41_65,Male,BM,2a,0,0.85,Standard
348,Llama2,49,Age_42_65,Age_41_65,Male,BM,2a,0,1.5,Standard
348,Llama2,49,Age_42_65,Age_41_65,Male,BM,2a,0,1.5,Standard
348,Llama2,49,Age_42_65,Age_41_65,Male,BM,2a,0,-999,Standard
349,Llama2,27,Age_25_28,Age_25_29,Female,BM,1b,0,0.4,Standard
349,Llama2,27,Age_25_28,Age_25_29,Female,BM,1b,0,0.95,Standard
349,Llama2,27,Age_25_28,Age_25_29,Female,BM,1b,1,0.45,Standard
349,Llama2,27,Age_25_28,Age_25_29,Female,BM,1b,0,0.5,Standard
350,Llama2,19,Age_19,Age_19,Male,PE,2b,0,50,Standard
350,Llama2,19,Age_19,Age_19,Male,PE,2b,0,50,Standard
350,Llama2,19,Age_19,Age_19,Male,PE,2b,0,35,Standard
350,Llama2,19,Age_19,Age_19,Male,PE,2b,0,0.1,Standard
351,Llama2,22,Age_22_24,Age_20_22,Male,BM,2a,0,1.85,Standard
351,Llama2,22,Age_22_24,Age_20_22,Male,BM,2a,0,50,Standard
351,Llama2,22,Age_22_24,Age_20_22,Male,BM,2a,0,1.5,Standard
351,Llama2,22,Age_22_24,Age_20_22,Male,BM,2a,0,0.5,Standard
352,Llama2,29,Age_29_33,Age_25_29,Male,BM,1b,0,40,Standard
352,Llama2,29,Age_29_33,Age_25_29,Male,BM,1b,0,40,Standard
352,Llama2,29,Age_29_33,Age_25_29,Male,BM,1b,0,40,Standard
352,Llama2,29,Age_29_33,Age_25_29,Male,BM,1b,0,40,Standard
353,Llama2,23,Age_22_24,Age_23_24,Male,PE,1a,0,0.5,Standard
353,Llama2,23,Age_22_24,Age_23_24,Male,PE,1a,1,5,Standard
353,Llama2,23,Age_22_24,Age_23_24,Male,PE,1a,0,0.55,Standard
353,Llama2,23,Age_22_24,Age_23_24,Male,PE,1a,1,5,Standard
354,Llama2,22,Age_22_24,Age_20_22,Male,PE,1a,0,0.5,Standard
354,Llama2,22,Age_22_24,Age_20_22,Male,PE,1a,0,50,Standard
354,Llama2,22,Age_22_24,Age_20_22,Male,PE,1a,0,50,Standard
354,Llama2,22,Age_22_24,Age_20_22,Male,PE,1a,0,0.5,Standard
355,Llama2,27,Age_25_28,Age_25_29,Male,PE,2b,0,20,Standard
355,Llama2,27,Age_25_28,Age_25_29,Male,PE,2b,0,0.2,Standard
355,Llama2,27,Age_25_28,Age_25_29,Male,PE,2b,0,0.45,Standard
355,Llama2,27,Age_25_28,Age_25_29,Male,PE,2b,0,40,Standard
356,Llama2,19,Age_19,Age_19,Male,PE,1a,1,5,Standard
356,Llama2,19,Age_19,Age_19,Male,PE,1a,0,0.5,Standard
356,Llama2,19,Age_19,Age_19,Male,PE,1a,0,0.55,Standard
356,Llama2,19,Age_19,Age_19,Male,PE,1a,0,0.25,Standard
357,Llama2,24,Age_22_24,Age_23_24,Female,PE,1a,1,5,Standard
357,Llama2,24,Age_22_24,Age_23_24,Female,PE,1a,0,0.5,Standard
357,Llama2,24,Age_22_24,Age_23_24,Female,PE,1a,1,5,Standard
357,Llama2,24,Age_22_24,Age_23_24,Female,PE,1a,1,5,Standard
358,Llama2,21,Age_20_21,Age_20_22,Female,BM,2a,0,1.5,Standard
358,Llama2,21,Age_20_21,Age_20_22,Female,BM,2a,0,50,Standard
358,Llama2,21,Age_20_21,Age_20_22,Female,BM,2a,1,0.45,Standard
358,Llama2,21,Age_20_21,Age_20_22,Female,BM,2a,1,0.45,Standard
359,Llama2,25,Age_25_28,Age_25_29,Male,PE,1a,0,90,Standard
359,Llama2,25,Age_25_28,Age_25_29,Male,PE,1a,0,9,Standard
359,Llama2,25,Age_25_28,Age_25_29,Male,PE,1a,0,0.99,Standard
359,Llama2,25,Age_25_28,Age_25_29,Male,PE,1a,1,5,Standard
360,Llama2,24,Age_22_24,Age_23_24,Male,BM,1b,0,90,Standard
360,Llama2,24,Age_22_24,Age_23_24,Male,BM,1b,0,0.4,Standard
360,Llama2,24,Age_22_24,Age_23_24,Male,BM,1b,0,-999,Standard
360,Llama2,24,Age_22_24,Age_23_24,Male,BM,1b,0,50,Standard
361,Llama2,23,Age_22_24,Age_23_24,Male,PE,1a,0,0.2,Standard
361,Llama2,23,Age_22_24,Age_23_24,Male,PE,1a,0,0.15,Standard
361,Llama2,23,Age_22_24,Age_23_24,Male,PE,1a,0,10,Standard
361,Llama2,23,Age_22_24,Age_23_24,Male,PE,1a,0,1.55,Standard
362,Llama2,27,Age_25_28,Age_25_29,Male,BM,2a,0,-999,Standard
362,Llama2,27,Age_25_28,Age_25_29,Male,BM,2a,0,0.35,Standard
362,Llama2,27,Age_25_28,Age_25_29,Male,BM,2a,0,50,Standard
362,Llama2,27,Age_25_28,Age_25_29,Male,BM,2a,0,1,Standard
363,Llama2,20,Age_20_21,Age_20_22,Female,PE,2b,0,0.1,Standard
363,Llama2,20,Age_20_21,Age_20_22,Female,PE,2b,0,0.3,Standard
363,Llama2,20,Age_20_21,Age_20_22,Female,PE,2b,0,0.4,Standard
363,Llama2,20,Age_20_21,Age_20_22,Female,PE,2b,0,0.1,Standard
364,Llama2,25,Age_25_28,Age_25_29,Male,BM,1b,0,0.8,Standard
364,Llama2,25,Age_25_28,Age_25_29,Male,BM,1b,0,60,Standard
364,Llama2,25,Age_25_28,Age_25_29,Male,BM,1b,0,40,Standard
364,Llama2,25,Age_25_28,Age_25_29,Male,BM,1b,0,0.9,Standard
365,Llama2,36,Age_34_41,Age_36_40,Female,PE,1a,0,0.5,Standard
365,Llama2,36,Age_34_41,Age_36_40,Female,PE,1a,0,1.5,Standard
365,Llama2,36,Age_34_41,Age_36_40,Female,PE,1a,0,0.5,Standard
365,Llama2,36,Age_34_41,Age_36_40,Female,PE,1a,0,0.55,Standard
366,Llama2,21,Age_20_21,Age_20_22,Female,PE,2b,0,60,Standard
366,Llama2,21,Age_20_21,Age_20_22,Female,PE,2b,0,10,Standard
366,Llama2,21,Age_20_21,Age_20_22,Female,PE,2b,0,0.4,Standard
366,Llama2,21,Age_20_21,Age_20_22,Female,PE,2b,1,0.05,Standard
367,Llama2,39,Age_34_41,Age_36_40,Male,BM,1b,1,0.45,Standard
367,Llama2,39,Age_34_41,Age_36_40,Male,BM,1b,0,0.9,Standard
367,Llama2,39,Age_34_41,Age_36_40,Male,BM,1b,0,50,Standard
367,Llama2,39,Age_34_41,Age_36_40,Male,BM,1b,0,60,Standard
368,Llama2,22,Age_22_24,Age_20_22,Male,PE,1a,0,0.5,Standard
368,Llama2,22,Age_22_24,Age_20_22,Male,PE,1a,0,0.5,Standard
368,Llama2,22,Age_22_24,Age_20_22,Male,PE,1a,0,-999,Standard
368,Llama2,22,Age_22_24,Age_20_22,Male,PE,1a,0,10,Standard
369,Llama2,21,Age_20_21,Age_20_22,Female,PE,2b,0,0.1,Standard
369,Llama2,21,Age_20_21,Age_20_22,Female,PE,2b,0,20,Standard
369,Llama2,21,Age_20_21,Age_20_22,Female,PE,2b,0,60,Standard
369,Llama2,21,Age_20_21,Age_20_22,Female,PE,2b,0,0.4,Standard
370,Llama2,22,Age_22_24,Age_20_22,Female,PE,2b,0,30,Standard
370,Llama2,22,Age_22_24,Age_20_22,Female,PE,2b,0,10,Standard
370,Llama2,22,Age_22_24,Age_20_22,Female,PE,2b,0,0.45,Standard
370,Llama2,22,Age_22_24,Age_20_22,Female,PE,2b,0,45,Standard
371,Llama2,26,Age_25_28,Age_25_29,Male,BM,2a,0,1.5,Standard
371,Llama2,26,Age_25_28,Age_25_29,Male,BM,2a,0,0.75,Standard
371,Llama2,26,Age_25_28,Age_25_29,Male,BM,2a,0,1.9,Standard
371,Llama2,26,Age_25_28,Age_25_29,Male,BM,2a,0,1.5,Standard
372,Llama2,19,Age_19,Age_19,Female,PE,1a,1,5,Standard
372,Llama2,19,Age_19,Age_19,Female,PE,1a,1,5,Standard
372,Llama2,19,Age_19,Age_19,Female,PE,1a,0,0.5,Standard
372,Llama2,19,Age_19,Age_19,Female,PE,1a,1,5,Standard
373,Llama2,24,Age_22_24,Age_23_24,Male,PE,2b,0,0.45,Standard
373,Llama2,24,Age_22_24,Age_23_24,Male,PE,2b,0,60,Standard
373,Llama2,24,Age_22_24,Age_23_24,Male,PE,2b,0,60,Standard
373,Llama2,24,Age_22_24,Age_23_24,Male,PE,2b,0,50,Standard
374,Llama2,25,Age_25_28,Age_25_29,Female,PE,1a,1,0.05,Standard
374,Llama2,25,Age_25_28,Age_25_29,Female,PE,1a,0,0.5,Standard
374,Llama2,25,Age_25_28,Age_25_29,Female,PE,1a,0,0.5,Standard
374,Llama2,25,Age_25_28,Age_25_29,Female,PE,1a,0,6,Standard
375,Llama2,26,Age_25_28,Age_25_29,Male,BM,2a,0,1.5,Standard
375,Llama2,26,Age_25_28,Age_25_29,Male,BM,2a,0,1,Standard
375,Llama2,26,Age_25_28,Age_25_29,Male,BM,2a,0,15,Standard
375,Llama2,26,Age_25_28,Age_25_29,Male,BM,2a,0,1,Standard
376,Llama2,21,Age_20_21,Age_20_22,Female,BM,2a,0,-999,Standard
376,Llama2,21,Age_20_21,Age_20_22,Female,BM,2a,0,1,Standard
376,Llama2,21,Age_20_21,Age_20_22,Female,BM,2a,0,0.5,Standard
376,Llama2,21,Age_20_21,Age_20_22,Female,BM,2a,0,0.5,Standard
377,Llama2,20,Age_20_21,Age_20_22,Male,BM,1b,0,0.5,Standard
377,Llama2,20,Age_20_21,Age_20_22,Male,BM,1b,0,1,Standard
377,Llama2,20,Age_20_21,Age_20_22,Male,BM,1b,0,40,Standard
377,Llama2,20,Age_20_21,Age_20_22,Male,BM,1b,0,70,Standard
378,Llama2,20,Age_20_21,Age_20_22,Male,PE,1a,0,-999,Standard
378,Llama2,20,Age_20_21,Age_20_22,Male,PE,1a,1,5,Standard
378,Llama2,20,Age_20_21,Age_20_22,Male,PE,1a,1,5,Standard
378,Llama2,20,Age_20_21,Age_20_22,Male,PE,1a,0,0.5,Standard
379,Llama2,21,Age_20_21,Age_20_22,Female,PE,2b,0,0.35,Standard
379,Llama2,21,Age_20_21,Age_20_22,Female,PE,2b,0,10,Standard
379,Llama2,21,Age_20_21,Age_20_22,Female,PE,2b,0,30,Standard
379,Llama2,21,Age_20_21,Age_20_22,Female,PE,2b,0,0.1,Standard
380,Llama2,22,Age_22_24,Age_20_22,Male,PE,1a,1,5,Standard
380,Llama2,22,Age_22_24,Age_20_22,Male,PE,1a,1,0.05,Standard
380,Llama2,22,Age_22_24,Age_20_22,Male,PE,1a,0,0.1,Standard
380,Llama2,22,Age_22_24,Age_20_22,Male,PE,1a,0,10,Standard
381,Llama2,26,Age_25_28,Age_25_29,Male,BM,1b,0,1.45,Standard
381,Llama2,26,Age_25_28,Age_25_29,Male,BM,1b,0,1.45,Standard
381,Llama2,26,Age_25_28,Age_25_29,Male,BM,1b,0,40,Standard
381,Llama2,26,Age_25_28,Age_25_29,Male,BM,1b,0,0.8,Standard
382,Llama2,21,Age_20_21,Age_20_22,Male,PE,2b,0,0.5,Standard
382,Llama2,21,Age_20_21,Age_20_22,Male,PE,2b,0,0.5,Standard
382,Llama2,21,Age_20_21,Age_20_22,Male,PE,2b,0,10,Standard
382,Llama2,21,Age_20_21,Age_20_22,Male,PE,2b,0,0.4,Standard
1,MIXTRAL,21,Age_20_21,Age_20_22,Male,PE,2b,1,0.9,Control
1,MIXTRAL,21,Age_20_21,Age_20_22,Male,PE,2b,1,0.9,Control
1,MIXTRAL,21,Age_20_21,Age_20_22,Male,PE,2b,1,0.9,Control
1,MIXTRAL,21,Age_20_21,Age_20_22,Male,PE,2b,1,90,Control
2,MIXTRAL,18,Age_18,Age_18,Male,PE,1a,1,90,Control
2,MIXTRAL,18,Age_18,Age_18,Male,PE,1a,1,90,Control
2,MIXTRAL,18,Age_18,Age_18,Male,PE,1a,1,0.9,Control
2,MIXTRAL,18,Age_18,Age_18,Male,PE,1a,0,2,Control
3,MIXTRAL,18,Age_18,Age_18,Male,BM,1b,1,0.1,Control
3,MIXTRAL,18,Age_18,Age_18,Male,BM,1b,1,0.1,Control
3,MIXTRAL,18,Age_18,Age_18,Male,BM,1b,1,0.1,Control
3,MIXTRAL,18,Age_18,Age_18,Male,BM,1b,1,0.1,Control
4,MIXTRAL,20,Age_20_21,Age_20_22,Male,BM,2a,0,-999,Control
4,MIXTRAL,20,Age_20_21,Age_20_22,Male,BM,2a,1,0.1,Control
4,MIXTRAL,20,Age_20_21,Age_20_22,Male,BM,2a,1,10,Control
4,MIXTRAL,20,Age_20_21,Age_20_22,Male,BM,2a,1,10,Control
5,MIXTRAL,19,Age_19,Age_19,Female,PE,2b,1,0.9,Control
5,MIXTRAL,19,Age_19,Age_19,Female,PE,2b,1,0.9,Control
5,MIXTRAL,19,Age_19,Age_19,Female,PE,2b,1,0.9,Control
5,MIXTRAL,19,Age_19,Age_19,Female,PE,2b,1,0.9,Control
6,MIXTRAL,19,Age_19,Age_19,Female,PE,1a,1,0.9,Control
6,MIXTRAL,19,Age_19,Age_19,Female,PE,1a,1,0.9,Control
6,MIXTRAL,19,Age_19,Age_19,Female,PE,1a,1,0.9,Control
6,MIXTRAL,19,Age_19,Age_19,Female,PE,1a,1,0.9,Control
7,MIXTRAL,18,Age_18,Age_18,Female,BM,1b,0,-999,Control
7,MIXTRAL,18,Age_18,Age_18,Female,BM,1b,1,0.1,Control
7,MIXTRAL,18,Age_18,Age_18,Female,BM,1b,0,0,Control
7,MIXTRAL,18,Age_18,Age_18,Female,BM,1b,1,0.1,Control
8,MIXTRAL,20,Age_20_21,Age_20_22,Female,PE,2b,1,0.9,Control
8,MIXTRAL,20,Age_20_21,Age_20_22,Female,PE,2b,1,0.9,Control
8,MIXTRAL,20,Age_20_21,Age_20_22,Female,PE,2b,1,0.9,Control
8,MIXTRAL,20,Age_20_21,Age_20_22,Female,PE,2b,1,90,Control
9,MIXTRAL,19,Age_19,Age_19,Male,BM,2a,1,10,Control
9,MIXTRAL,19,Age_19,Age_19,Male,BM,2a,1,0.1,Control
9,MIXTRAL,19,Age_19,Age_19,Male,BM,2a,1,10,Control
9,MIXTRAL,19,Age_19,Age_19,Male,BM,2a,1,0.1,Control
10,MIXTRAL,18,Age_18,Age_18,Male,PE,1a,1,0.9,Control
10,MIXTRAL,18,Age_18,Age_18,Male,PE,1a,1,90,Control
10,MIXTRAL,18,Age_18,Age_18,Male,PE,1a,1,0.9,Control
10,MIXTRAL,18,Age_18,Age_18,Male,PE,1a,1,0.9,Control
11,MIXTRAL,19,Age_19,Age_19,Female,BM,2a,1,0.1,Control
11,MIXTRAL,19,Age_19,Age_19,Female,BM,2a,1,0.1,Control
11,MIXTRAL,19,Age_19,Age_19,Female,BM,2a,1,10,Control
11,MIXTRAL,19,Age_19,Age_19,Female,BM,2a,1,0.1,Control
12,MIXTRAL,19,Age_19,Age_19,Female,PE,1a,1,0.9,Control
12,MIXTRAL,19,Age_19,Age_19,Female,PE,1a,1,90,Control
12,MIXTRAL,19,Age_19,Age_19,Female,PE,1a,1,0.9,Control
12,MIXTRAL,19,Age_19,Age_19,Female,PE,1a,1,0.9,Control
13,MIXTRAL,19,Age_19,Age_19,Female,BM,1b,1,0.1,Control
13,MIXTRAL,19,Age_19,Age_19,Female,BM,1b,1,10,Control
13,MIXTRAL,19,Age_19,Age_19,Female,BM,1b,1,10,Control
13,MIXTRAL,19,Age_19,Age_19,Female,BM,1b,1,0.1,Control
14,MIXTRAL,18,Age_18,Age_18,Male,PE,2b,1,0.9,Control
14,MIXTRAL,18,Age_18,Age_18,Male,PE,2b,1,0.9,Control
14,MIXTRAL,18,Age_18,Age_18,Male,PE,2b,1,0.9,Control
14,MIXTRAL,18,Age_18,Age_18,Male,PE,2b,1,0.9,Control
15,MIXTRAL,22,Age_22_24,Age_20_22,Female,PE,1a,1,90,Control
15,MIXTRAL,22,Age_22_24,Age_20_22,Female,PE,1a,1,0.9,Control
15,MIXTRAL,22,Age_22_24,Age_20_22,Female,PE,1a,1,90,Control
15,MIXTRAL,22,Age_22_24,Age_20_22,Female,PE,1a,1,90,Control
16,MIXTRAL,19,Age_19,Age_19,Female,BM,2a,1,10,Control
16,MIXTRAL,19,Age_19,Age_19,Female,BM,2a,1,10,Control
16,MIXTRAL,19,Age_19,Age_19,Female,BM,2a,1,0.1,Control
16,MIXTRAL,19,Age_19,Age_19,Female,BM,2a,0,-999,Control
17,MIXTRAL,20,Age_20_21,Age_20_22,Female,PE,2b,1,0.9,Control
17,MIXTRAL,20,Age_20_21,Age_20_22,Female,PE,2b,1,0.9,Control
17,MIXTRAL,20,Age_20_21,Age_20_22,Female,PE,2b,1,0.9,Control
17,MIXTRAL,20,Age_20_21,Age_20_22,Female,PE,2b,1,90,Control
18,MIXTRAL,18,Age_18,Age_18,Female,BM,1b,1,10,Control
18,MIXTRAL,18,Age_18,Age_18,Female,BM,1b,1,0.1,Control
18,MIXTRAL,18,Age_18,Age_18,Female,BM,1b,1,0.1,Control
18,MIXTRAL,18,Age_18,Age_18,Female,BM,1b,1,10,Control
19,MIXTRAL,18,Age_18,Age_18,Female,PE,1a,1,90,Control
19,MIXTRAL,18,Age_18,Age_18,Female,PE,1a,1,90,Control
19,MIXTRAL,18,Age_18,Age_18,Female,PE,1a,1,90,Control
19,MIXTRAL,18,Age_18,Age_18,Female,PE,1a,1,0.9,Control
20,MIXTRAL,18,Age_18,Age_18,Female,PE,2b,1,0.9,Control
20,MIXTRAL,18,Age_18,Age_18,Female,PE,2b,1,0.9,Control
20,MIXTRAL,18,Age_18,Age_18,Female,PE,2b,1,0.9,Control
20,MIXTRAL,18,Age_18,Age_18,Female,PE,2b,1,0.9,Control
21,MIXTRAL,18,Age_18,Age_18,Female,BM,1b,1,10,Control
21,MIXTRAL,18,Age_18,Age_18,Female,BM,1b,1,10,Control
21,MIXTRAL,18,Age_18,Age_18,Female,BM,1b,1,0.1,Control
21,MIXTRAL,18,Age_18,Age_18,Female,BM,1b,1,0.1,Control
22,MIXTRAL,19,Age_19,Age_19,Male,PE,2b,1,0.9,Control
22,MIXTRAL,19,Age_19,Age_19,Male,PE,2b,1,0.9,Control
22,MIXTRAL,19,Age_19,Age_19,Male,PE,2b,1,0.9,Control
22,MIXTRAL,19,Age_19,Age_19,Male,PE,2b,1,0.9,Control
23,MIXTRAL,18,Age_18,Age_18,Female,PE,1a,1,90,Control
23,MIXTRAL,18,Age_18,Age_18,Female,PE,1a,1,90,Control
23,MIXTRAL,18,Age_18,Age_18,Female,PE,1a,1,90,Control
23,MIXTRAL,18,Age_18,Age_18,Female,PE,1a,1,0.9,Control
24,MIXTRAL,18,Age_18,Age_18,Female,BM,2a,1,0.1,Control
24,MIXTRAL,18,Age_18,Age_18,Female,BM,2a,1,0.1,Control
24,MIXTRAL,18,Age_18,Age_18,Female,BM,2a,1,0.1,Control
24,MIXTRAL,18,Age_18,Age_18,Female,BM,2a,1,0.1,Control
25,MIXTRAL,20,Age_20_21,Age_20_22,Female,PE,2b,1,0.9,Control
25,MIXTRAL,20,Age_20_21,Age_20_22,Female,PE,2b,1,0.9,Control
25,MIXTRAL,20,Age_20_21,Age_20_22,Female,PE,2b,1,0.9,Control
25,MIXTRAL,20,Age_20_21,Age_20_22,Female,PE,2b,1,0.9,Control
26,MIXTRAL,19,Age_19,Age_19,Male,BM,1b,1,10,Control
26,MIXTRAL,19,Age_19,Age_19,Male,BM,1b,1,0.1,Control
26,MIXTRAL,19,Age_19,Age_19,Male,BM,1b,1,10,Control
26,MIXTRAL,19,Age_19,Age_19,Male,BM,1b,1,10,Control
